,Y
11881,3400.0
22242,6300.0
1566,4200.0
39331,2900.0
27873,6000.0
28837,6500.0
26610,4500.0
34822,4600.0
36744,5600.0
19962,1960.0
7336,7900.0
24230,4500.0
12102,4000.0
11856,3400.0
35406,12500.0
41381,5000.0
37930,4200.0
28628,3230.0
24631,3000.0
25214,11800.0
8684,2000.0
4859,7000.0
32527,5100.0
9751,3000.0
6569,2800.0
24290,2490.0
22607,1830.0
3670,4500.0
32562,4400.0
16271,4190.0
28751,2900.0
2746,6000.0
34621,5300.0
28644,4000.0
3147,6500.0
12669,13600.0
23004,710.0
12534,5600.0
8548,6000.0
5409,2800.0
25567,4400.0
16378,4780.0
35791,4300.0
20957,3400.0
18675,5300.0
1968,2800.0
23385,2000.0
23843,5400.0
33804,1760.0
22280,3300.0
36939,3300.0
15892,3800.0
41004,1490.0
35187,3800.0
27401,1260.0
36738,3000.0
21881,4800.0
3817,4200.0
37772,3200.0
22469,3900.0
27964,5800.0
31280,3400.0
32324,3300.0
12128,7500.0
10451,3400.0
1817,1500.0
36273,5000.0
41197,1530.0
11189,4700.0
24862,29800.0
30624,2290.0
19854,5200.0
5833,19000.0
6457,4360.0
27380,16000.0
30814,3700.0
31130,4000.0
1695,7500.0
20583,3500.0
18278,4300.0
32759,2900.0
18501,3400.0
26555,2800.0
7226,5100.0
26435,2800.0
12766,4500.0
34207,6000.0
15596,2560.0
28962,2790.0
38806,6300.0
15835,2900.0
19457,5400.0
17880,4400.0
15832,4000.0
10425,2600.0
11839,1530.0
2713,3800.0
32585,3300.0
9779,8200.0
19014,4000.0
36153,3500.0
3376,1500.0
2963,4200.0
2186,8800.0
2657,4000.0
30582,3500.0
26348,8000.0
27921,3800.0
1584,5600.0
36175,1800.0
11931,2000.0
31064,4400.0
34777,20000.0
26792,5100.0
5946,5000.0
1714,1800.0
7394,2800.0
17406,3600.0
36035,2300.0
4355,9000.0
24914,2400.0
2539,6000.0
24284,2090.0
30570,4200.0
37036,4300.0
22490,5700.0
5082,1400.0
22495,6000.0
38487,6000.0
30037,4400.0
18142,2900.0
9427,4290.0
10819,3300.0
29202,2600.0
2246,5100.0
3879,3000.0
32969,4000.0
10066,7600.0
15161,3450.0
25055,860.0
25207,6200.0
6236,2400.0
32362,5000.0
3912,3000.0
25533,3400.0
31393,5500.0
20786,3500.0
16255,6800.0
18594,4800.0
4267,4800.0
787,13500.0
603,2300.0
1188,6700.0
40668,2670.0
32221,1830.0
36537,3000.0
37960,2900.0
16595,3600.0
18770,2090.0
6995,4700.0
33884,6500.0
17705,3300.0
35156,12000.0
29110,6700.0
3371,4300.0
37172,2670.0
28589,2600.0
9079,1660.0
13072,3200.0
12716,1960.0
23523,13600.0
6449,3400.0
31184,4500.0
20275,2900.0
22109,2600.0
19240,4200.0
37049,4500.0
28668,4000.0
29722,4400.0
10837,2760.0
34304,3300.0
14869,4300.0
5094,5000.0
21003,2330.0
24141,3200.0
27478,1500.0
19827,6300.0
6185,3500.0
14462,1260.0
15877,2500.0
5429,4800.0
10423,3400.0
31153,7800.0
7931,1260.0
14157,9000.0
20683,7000.0
32342,3150.0
5323,4500.0
12859,5800.0
37043,3700.0
2209,5900.0
23830,3900.0
13385,2790.0
17787,1770.0
35225,3500.0
12147,9200.0
32192,4000.0
22983,3500.0
35045,4900.0
37723,3000.0
15126,2090.0
31509,7900.0
18784,7600.0
3308,4100.0
26118,4300.0
38131,2400.0
25206,4500.0
18924,5200.0
25138,3400.0
27191,2700.0
20598,4800.0
24200,3900.0
36204,3600.0
38419,3090.0
33707,6200.0
1019,15000.0
41236,1990.0
25755,5500.0
3687,10500.0
22502,5600.0
16530,2000.0
1847,1000.0
28457,5290.0
18219,3900.0
33912,2800.0
18300,3100.0
22123,4100.0
15907,14000.0
32314,11000.0
36341,6800.0
32326,6300.0
16079,3400.0
31422,6800.0
11808,3300.0
18200,3300.0
12409,2560.0
17054,930.0
1109,3400.0
18333,4000.0
26139,3200.0
40408,1490.0
14131,2860.0
12809,3500.0
30137,5500.0
17411,3600.0
9532,3800.0
21508,6000.0
27786,1490.0
34960,7800.0
7825,3100.0
21143,3600.0
5531,3300.0
25487,3900.0
8106,3300.0
38898,3000.0
18218,3000.0
26364,3200.0
7765,2200.0
37078,2600.0
39428,2500.0
30360,3500.0
35887,5800.0
553,1800.0
1049,14500.0
32605,4200.0
32525,4000.0
502,2500.0
20354,5500.0
20457,4800.0
23426,3800.0
5521,3800.0
4520,5500.0
15665,8500.0
20963,4500.0
25804,5300.0
2570,5200.0
4687,4000.0
30775,2500.0
25058,2600.0
32176,10000.0
35001,7000.0
40003,1790.0
33532,1900.0
32673,1500.0
12222,1330.0
20653,4100.0
37184,3400.0
38363,6000.0
35673,2800.0
37425,7000.0
24127,4000.0
41149,1590.0
10900,1800.0
13037,7400.0
18998,5000.0
28065,5100.0
20029,4800.0
10042,3300.0
29997,1200.0
39890,2370.0
12896,7600.0
10439,2100.0
13667,4500.0
27763,2700.0
13033,4000.0
10112,3600.0
9252,2300.0
40237,2960.0
5302,6200.0
1394,2550.0
9476,1500.0
14943,2060.0
2825,10000.0
28779,6500.0
24673,3200.0
21916,5000.0
2658,2000.0
28818,2560.0
38592,12000.0
34891,3400.0
31826,4500.0
29182,1800.0
34674,7800.0
31773,4000.0
32271,3600.0
29774,1990.0
17382,4300.0
31279,3800.0
8695,1500.0
8925,16000.0
32102,3500.0
41380,2490.0
23826,2490.0
34532,1760.0
10898,4200.0
39198,2700.0
8039,1790.0
14307,3500.0
25420,3800.0
21358,3500.0
23593,3200.0
18949,4600.0
21854,4200.0
37418,7000.0
3752,3800.0
5688,1700.0
25992,6500.0
17309,3800.0
28804,4500.0
16788,3600.0
8777,2600.0
18737,5700.0
18153,6300.0
32408,1200.0
29099,7200.0
1370,2890.0
9435,4500.0
92,4000.0
10794,1800.0
18247,2550.0
33675,5500.0
15253,3600.0
22692,4500.0
24657,16800.0
24496,3500.0
30024,4000.0
25221,3400.0
39800,1890.0
31750,4500.0
19207,3700.0
9700,5000.0
28162,4700.0
28324,3750.0
8262,1200.0
11117,3200.0
25841,5600.0
35711,4800.0
17627,3500.0
32076,1000.0
33396,4000.0
23838,6900.0
21902,5700.0
36334,1790.0
30047,4500.0
23784,11100.0
24969,1500.0
32699,1000.0
37708,12000.0
6291,2700.0
11558,9000.0
30551,5300.0
11667,4090.0
7799,5200.0
20522,4700.0
1337,2830.0
14181,1990.0
34409,1790.0
6387,5700.0
18779,6500.0
8021,4190.0
30969,9500.0
30824,3800.0
21299,4600.0
11443,1360.0
9825,1500.0
4999,4100.0
38852,2800.0
12830,5200.0
34094,1830.0
6960,2900.0
32933,22000.0
17917,2600.0
21910,2000.0
15928,2900.0
26777,4950.0
37020,1400.0
25935,2290.0
8711,1350.0
14295,2090.0
29291,2700.0
12725,3500.0
12944,4500.0
35534,3200.0
16444,2360.0
6426,4200.0
14568,8460.0
35810,2600.0
29570,5200.0
21940,3500.0
10483,4100.0
6539,5500.0
35104,6500.0
26115,5200.0
29899,4000.0
6107,2600.0
17964,4500.0
7250,650.0
12371,3090.0
31168,2600.0
33972,4200.0
18653,2500.0
33478,4300.0
6255,2400.0
19632,5400.0
7077,3600.0
11567,8500.0
26747,3600.0
34903,2800.0
6496,3500.0
16515,4500.0
8985,1650.0
27865,1450.0
16373,1830.0
21972,2900.0
22449,5790.0
2970,4000.0
17233,3500.0
8441,4600.0
40965,890.0
4084,1300.0
20365,2500.0
27859,2000.0
1224,3000.0
6823,4500.0
3008,2600.0
1726,7000.0
2420,5500.0
28139,4500.0
7088,2500.0
26411,1190.0
28953,3400.0
40234,1730.0
1135,23500.0
12232,1830.0
3605,4350.0
26152,5500.0
15333,2590.0
18757,1280.0
10106,5000.0
19615,3000.0
38408,8800.0
14037,4900.0
6983,4500.0
40545,2290.0
13263,5000.0
38753,18500.0
22207,3700.0
5722,2700.0
38808,5800.0
40523,2360.0
9002,2850.0
28231,4200.0
14173,3100.0
31705,3605.0
7565,1700.0
40218,3000.0
16889,5800.0
22561,5500.0
36574,4800.0
38317,8300.0
37911,3300.0
30524,4300.0
22963,990.0
34029,5300.0
16403,6800.0
27574,2060.0
33012,3300.0
11172,4800.0
21661,4900.0
1989,3500.0
36261,6000.0
8364,4560.0
23943,4500.0
34157,3800.0
40100,2130.0
15200,4300.0
34138,2190.0
36664,4300.0
11259,4190.0
35633,3500.0
32583,3700.0
37655,4390.0
34846,4100.0
23164,6300.0
29037,5500.0
23535,7500.0
17452,4600.0
29044,4090.0
1371,7500.0
32768,6600.0
27164,960.0
18316,2290.0
36252,8000.0
38015,4300.0
38503,2600.0
32797,2160.0
18975,2800.0
7802,3630.0
7140,1500.0
23247,1500.0
13313,4350.0
11273,3300.0
37320,4100.0
15652,14000.0
35550,5600.0
5793,1900.0
2257,15000.0
9960,4800.0
33725,3900.0
28873,5800.0
10297,2000.0
16130,4460.0
26516,3300.0
29327,5500.0
13322,2400.0
5420,18000.0
10180,1300.0
37747,4700.0
13879,3800.0
28472,8200.0
13564,4300.0
32587,7000.0
37841,7500.0
25964,1700.0
13053,3730.0
4343,3900.0
22087,7700.0
24287,5900.0
28664,790.0
28294,3000.0
16983,1500.0
5939,9000.0
32674,17700.0
26841,3700.0
29522,25000.0
10371,3800.0
30437,5300.0
36,10500.0
23582,3700.0
34424,4500.0
6280,4000.0
2815,4800.0
1162,26300.0
1102,2600.0
15804,4500.0
25010,800.0
37537,8200.0
23497,4200.0
2258,2900.0
16435,4390.0
28066,3200.0
12182,22000.0
13131,1990.0
4574,3500.0
16172,4000.0
23823,2290.0
10897,1300.0
38713,1400.0
19412,4200.0
32680,11000.0
40188,2390.0
25865,12800.0
36617,5500.0
6045,34000.0
17210,2700.0
18309,4200.0
36256,2790.0
23262,3600.0
28524,2600.0
33459,4000.0
20360,6000.0
25073,2160.0
22429,6000.0
37166,2070.0
33581,4200.0
27573,4100.0
9048,7000.0
8057,4200.0
29257,1600.0
32095,4500.0
12471,2800.0
9106,3350.0
37016,3000.0
23075,2500.0
10891,1900.0
35185,4300.0
40246,1290.0
8565,5300.0
37709,4300.0
757,2700.0
38492,6000.0
34715,1760.0
38531,3990.0
34552,4300.0
24494,3900.0
20951,3400.0
23394,3500.0
13551,3200.0
32866,5830.0
25954,7000.0
6096,3700.0
19339,8000.0
40541,1860.0
6025,4800.0
36771,2990.0
39810,2200.0
34809,3400.0
5539,9500.0
2565,4600.0
35945,2800.0
9360,6500.0
40474,1590.0
26961,2700.0
1622,4700.0
21777,4500.0
12504,2500.0
35338,5600.0
30371,5300.0
16474,3000.0
16089,4500.0
38907,2500.0
23402,3700.0
29829,2800.0
40531,1430.0
1158,4700.0
21930,9300.0
11400,5500.0
13070,3500.0
4189,2000.0
9943,4000.0
369,20000.0
16795,2030.0
9294,1300.0
33555,4400.0
6083,2250.0
30513,7300.0
10732,2500.0
20445,2000.0
10294,2408.0
4575,4000.0
38214,4000.0
27570,3800.0
23795,2890.0
24926,2090.0
27213,5200.0
2386,4800.0
25624,8000.0
27611,2060.0
96,2200.0
6616,7800.0
14463,4200.0
31580,2000.0
33745,2080.0
29372,2600.0
31944,5500.0
13375,1800.0
30868,6800.0
37538,30000.0
6998,8300.0
7082,11000.0
26770,6800.0
19297,4300.0
29034,2500.0
38988,3960.0
27764,1790.0
28289,3500.0
32555,5200.0
15587,1690.0
29653,6300.0
122,1900.0
21559,4200.0
39908,1490.0
32817,4300.0
4328,5800.0
8619,3800.0
3330,3400.0
31664,4900.0
11221,6000.0
9125,3400.0
26204,1000.0
36599,4200.0
20051,4700.0
4039,16000.0
32034,3900.0
17062,3600.0
2885,2500.0
14531,2790.0
17702,4000.0
11871,3400.0
27728,12000.0
14606,3500.0
6044,11000.0
8304,2600.0
11943,4600.0
247,9500.0
3771,6000.0
5359,5000.0
24420,4200.0
25204,14500.0
705,2500.0
24415,4000.0
34498,4600.0
20470,4500.0
40716,1630.0
39022,2290.0
12268,4200.0
26240,2000.0
8808,1600.0
24723,3800.0
17866,5500.0
37207,3800.0
19601,4200.0
38004,4200.0
35026,2800.0
29875,3400.0
25198,4100.0
8954,1980.0
27515,3400.0
28236,800.0
10268,1450.0
31482,5600.0
5249,5700.0
12566,6200.0
24318,4600.0
2304,3400.0
13044,3800.0
14234,1930.0
3211,3500.0
17456,500.0
29013,5000.0
5856,80000.0
30959,3500.0
7851,1260.0
19737,3000.0
29556,2190.0
13507,5000.0
19897,6500.0
35444,3800.0
145,4500.0
15555,4300.0
16881,2100.0
21952,2700.0
19235,3700.0
36976,4800.0
17136,3800.0
9402,2390.0
11123,5000.0
33564,2000.0
33305,4700.0
34790,6000.0
29733,8600.0
34285,7600.0
32364,3000.0
20825,2330.0
18159,2690.0
31176,2190.0
12777,1560.0
9312,2590.0
19066,4500.0
20938,1890.0
12613,3600.0
40052,2600.0
38886,4000.0
8270,1900.0
20216,3800.0
34036,6000.0
17759,3200.0
8736,2330.0
34117,2360.0
18221,10500.0
40896,1990.0
34017,6000.0
29206,8200.0
33940,4800.0
37461,4600.0
36604,2000.0
16661,4000.0
29904,1800.0
38658,2200.0
22268,4490.0
36841,1930.0
3439,6000.0
2906,4000.0
36074,3800.0
30234,3200.0
8657,2890.0
7729,1800.0
38481,8300.0
40208,1770.0
27345,2790.0
10191,2430.0
32397,3500.0
1221,2700.0
14969,9000.0
18596,1000.0
32331,9000.0
40102,1690.0
34998,4000.0
40167,2490.0
24443,29000.0
12382,2800.0
4407,3500.0
21062,4500.0
6363,2800.0
25788,3300.0
4317,8500.0
35469,7900.0
27391,8000.0
28163,2460.0
28419,4200.0
41439,3000.0
34262,7500.0
32689,2700.0
33148,3900.0
27049,2500.0
22627,1200.0
16488,3500.0
18483,4000.0
21981,3300.0
7469,1700.0
22629,12800.0
17351,800.0
8024,3300.0
18813,3150.0
10591,1890.0
1017,3100.0
4106,2300.0
20632,3800.0
14935,3700.0
25025,3800.0
29295,6400.0
10070,3990.0
12839,3500.0
3500,3800.0
21338,10500.0
17710,2090.0
1435,2600.0
5538,6500.0
2290,6600.0
26006,5600.0
18993,4000.0
22440,4300.0
9018,7500.0
696,1700.0
12281,3700.0
1769,12000.0
30564,3800.0
29452,1500.0
34647,1500.0
20971,4500.0
31749,6500.0
23219,5000.0
6436,3400.0
29409,6000.0
18558,4800.0
27286,5500.0
18929,4500.0
40148,2800.0
40878,4000.0
3971,6500.0
38126,3600.0
17731,5000.0
39208,1700.0
11799,4000.0
3346,9000.0
28682,4500.0
1126,7300.0
24649,3500.0
31100,6000.0
25095,3200.0
20377,4500.0
2637,5100.0
30321,2400.0
39512,1990.0
28519,1590.0
891,7500.0
12078,1660.0
141,2300.0
659,2900.0
2698,2100.0
23307,4500.0
24047,10800.0
4512,2700.0
25356,4000.0
1586,6600.0
18141,1360.0
18019,1990.0
14654,2790.0
39235,1100.0
40357,2090.0
3837,3900.0
4626,4100.0
9913,5500.0
5699,1000.0
31986,6300.0
31490,5700.0
6217,3000.0
12920,3000.0
15431,1460.0
21966,5500.0
21946,2800.0
37782,8000.0
39527,3270.0
24258,5700.0
4590,2100.0
35751,4400.0
3345,4500.0
17003,12000.0
2264,7500.0
34166,11500.0
31938,7241.0
10094,3500.0
10985,3500.0
8164,5000.0
33661,3800.0
8112,3700.0
17424,3500.0
40375,2830.0
21108,5500.0
23966,3100.0
24985,1590.0
13692,2390.0
38070,3800.0
21991,9300.0
25684,5500.0
32810,2900.0
13492,1460.0
24627,4400.0
40754,2990.0
37077,8500.0
11127,3000.0
710,28000.0
3813,9000.0
1347,4200.0
33655,9200.0
25739,12000.0
21697,6300.0
3642,3400.0
28422,14750.0
38588,4700.0
31105,1590.0
6636,6500.0
35439,3900.0
32311,3990.0
641,6000.0
13348,1600.0
40837,960.0
23763,3000.0
24837,2600.0
27278,2890.0
34230,3900.0
31046,4000.0
18150,4000.0
36229,3400.0
27932,5000.0
8910,4300.0
12765,3500.0
29732,5000.0
14923,4700.0
38218,7500.0
12827,1790.0
12994,2890.0
8311,9000.0
33644,5500.0
4775,3200.0
28462,6500.0
14541,3800.0
16087,4500.0
14457,6900.0
21906,2000.0
39016,3570.0
24960,1100.0
21046,4600.0
8053,8000.0
4696,5600.0
2274,1800.0
36287,4600.0
11445,3200.0
8208,4200.0
34684,1630.0
16899,3550.0
27549,3700.0
11256,4200.0
20338,5200.0
12906,3200.0
993,4600.0
37715,6500.0
23245,4000.0
26170,4400.0
19310,3200.0
33649,9999.0
276,12000.0
28458,7200.0
9750,1600.0
16552,6100.0
261,23000.0
38282,7600.0
32518,4500.0
10799,1600.0
41175,1660.0
16016,7300.0
38306,3300.0
40919,5300.0
35123,3500.0
3059,4700.0
28982,4100.0
5073,2500.0
13201,1530.0
2840,1000.0
11155,2330.0
14272,3200.0
24330,1930.0
21752,5800.0
313,60000.0
6305,3800.0
23393,3700.0
32696,1800.0
25743,3000.0
16276,5700.0
31875,5000.0
9811,2200.0
24248,7700.0
33450,4700.0
6764,4400.0
27850,3800.0
30107,6000.0
1230,2800.0
25335,3200.0
11517,4100.0
34273,4800.0
36027,4500.0
19940,4500.0
35285,3300.0
12248,2330.0
41167,1890.0
10222,2500.0
33827,4000.0
39100,3500.0
5139,2500.0
14909,5000.0
1385,5500.0
7773,1500.0
5236,3500.0
7360,1800.0
35420,3300.0
2723,26000.0
19260,2990.0
8810,1750.0
33422,5200.0
16005,3600.0
32065,2600.0
37618,6400.0
35695,5700.0
41044,1590.0
12063,4000.0
26617,8700.0
1009,2690.0
11372,5750.0
23227,4600.0
38125,3500.0
21820,5400.0
11578,1560.0
9,1700.0
37165,2900.0
10142,2000.0
17681,3300.0
10456,3700.0
24039,3800.0
2141,4600.0
29973,3000.0
37924,3900.0
2519,6500.0
24586,2590.0
4296,8000.0
32100,3800.0
15010,2800.0
28561,5500.0
14313,7200.0
19890,2190.0
14140,2990.0
25218,7000.0
33962,5600.0
2080,1600.0
36509,5000.0
28984,6200.0
40548,1390.0
18967,4000.0
36097,8300.0
11872,5200.0
77,2300.0
15248,4500.0
29390,3500.0
1354,2390.0
10174,1700.0
29854,1500.0
15773,3500.0
37566,4000.0
38379,5000.0
3270,7800.0
36612,5000.0
34178,3190.0
4124,2300.0
23290,3100.0
29798,10000.0
35227,6400.0
38743,14500.0
34892,5300.0
167,3250.0
8531,4000.0
23480,6000.0
33431,3090.0
17366,1290.0
9263,1800.0
2540,17800.0
35636,4100.0
2716,3000.0
17601,6700.0
12668,4000.0
12724,4800.0
40877,2030.0
2900,4000.0
17208,20000.0
34736,4400.0
20948,3000.0
9759,1500.0
33389,2090.0
31011,3800.0
8484,4300.0
13792,8400.0
37150,5700.0
2968,5000.0
37229,1900.0
23129,6500.0
13517,5100.0
33507,5800.0
25528,5760.0
37086,15000.0
14904,5100.0
27342,5800.0
14202,3500.0
23491,3300.0
9925,3700.0
4921,3400.0
777,3300.0
5436,3000.0
37125,3350.0
2643,8200.0
30780,6000.0
33902,3900.0
19376,5500.0
32790,2790.0
34594,4700.0
1236,2000.0
6859,13500.0
38105,11000.0
34762,5060.0
29485,5000.0
7772,2500.0
4380,5200.0
27336,1500.0
21263,3500.0
24727,6500.0
27902,5000.0
26644,16000.0
6885,0.0
7975,3000.0
18498,5390.0
20537,3200.0
35467,2800.0
21029,4200.0
18946,4600.0
35724,11000.0
3922,15000.0
37006,3500.0
5037,4000.0
19866,5500.0
32842,4800.0
23723,2060.0
19458,3500.0
743,3600.0
6289,12500.0
26842,3500.0
20641,3300.0
40351,2330.0
6621,1400.0
29191,2200.0
31207,3600.0
27606,6300.0
4276,8200.0
17753,4500.0
39608,4600.0
19045,4500.0
22484,2290.0
22118,4500.0
22325,3000.0
15954,5500.0
6111,3200.0
3160,5500.0
20836,8600.0
38358,4900.0
6463,3900.0
28952,4990.0
18100,7000.0
26258,4600.0
38560,8000.0
10419,4000.0
2033,3300.0
34028,3000.0
8440,4600.0
1863,11000.0
13194,2130.0
39156,1960.0
18016,6100.0
18736,1650.0
27541,6500.0
41095,730.0
25444,3200.0
6497,3200.0
31108,4690.0
25103,1830.0
18414,16000.0
14910,3600.0
13302,5400.0
21208,2370.0
3815,7500.0
11968,3060.0
19500,3800.0
32054,3800.0
16392,9000.0
13713,3100.0
7796,4100.0
21826,10500.0
14782,4300.0
15026,35000.0
4094,3700.0
37516,5300.0
22428,2450.0
19327,5600.0
5140,6000.0
6490,2400.0
23651,990.0
24338,3800.0
39213,2300.0
24853,5000.0
1876,3400.0
26143,6000.0
26737,4000.0
6615,4500.0
31255,6600.0
1903,5300.0
2518,5000.0
428,1800.0
33784,11000.0
17529,3500.0
32117,8000.0
39925,2800.0
13774,5160.0
5533,8200.0
18335,5200.0
13068,2290.0
7924,1590.0
37690,7500.0
28414,3700.0
34367,3530.0
36080,2600.0
34603,2790.0
31400,4800.0
8894,4400.0
18457,3700.0
37330,3200.0
6246,4000.0
16244,7000.0
16676,5400.0
3859,3600.0
19946,3660.0
15350,3490.0
35418,3000.0
1438,1930.0
21238,3900.0
15751,4100.0
34997,6200.0
604,21000.0
41097,2150.0
34550,3800.0
19516,3060.0
6793,3900.0
40795,1260.0
35548,3200.0
5365,6600.0
23952,3600.0
22201,2800.0
20535,4200.0
6684,1300.0
21186,3500.0
1972,2200.0
14394,5000.0
30193,8500.0
24148,2190.0
39162,3600.0
38594,11800.0
38649,8000.0
31127,4300.0
11174,2030.0
33363,6700.0
7138,5300.0
7330,10000.0
3878,13000.0
29614,2230.0
13527,3800.0
39226,1560.0
39290,2690.0
11153,4200.0
409,2500.0
29059,18000.0
28287,3600.0
11785,4290.0
22410,3500.0
11037,1760.0
33080,4700.0
34263,8000.0
35939,5000.0
19083,5000.0
7877,2760.0
36596,5500.0
3174,3700.0
26105,2900.0
27719,8800.0
38895,2100.0
2625,2300.0
15634,13000.0
2828,5800.0
5346,3350.0
10203,7000.0
34406,4400.0
26096,4000.0
23186,3500.0
19147,10500.0
9230,4000.0
39201,5500.0
13529,3000.0
31665,2600.0
16439,2390.0
39767,1730.0
12236,3300.0
7547,3200.0
26315,4100.0
36731,6100.0
34228,3500.0
32452,3600.0
24072,5300.0
2328,5200.0
88,1400.0
27269,3200.0
3609,6000.0
3814,1100.0
33643,2030.0
31554,3100.0
27644,3800.0
14833,1990.0
23991,3100.0
10052,2600.0
4695,4800.0
20552,3900.0
38687,1700.0
12049,3800.0
37245,7500.0
14259,6500.0
16491,3100.0
31627,3600.0
16124,2900.0
22205,5000.0
16797,4600.0
14629,2890.0
14382,1290.0
23842,3800.0
24548,6200.0
15742,5800.0
11403,8600.0
9994,3000.0
7732,1500.0
40713,990.0
39112,3800.0
21677,5700.0
15235,8500.0
14537,4300.0
15413,7000.0
25568,4600.0
25741,2130.0
15300,2400.0
4401,5500.0
24476,3000.0
39744,2590.0
40453,9000.0
15583,3000.0
17324,3400.0
1637,2300.0
12326,4900.0
7838,2000.0
38516,3500.0
40753,2190.0
14805,4200.0
33030,3500.0
7055,1900.0
23687,690.0
14188,3100.0
6237,4300.0
27268,5300.0
2705,13000.0
15647,5200.0
40733,3500.0
5366,4600.0
25779,5500.0
20239,1000.0
535,8100.0
16035,4200.0
34170,8500.0
35006,12700.0
19614,6200.0
21949,12000.0
26368,3900.0
31025,3800.0
28064,1200.0
1761,5800.0
28119,16000.0
28992,6000.0
38512,8000.0
2297,4500.0
11844,4790.0
38137,500.0
593,1300.0
3414,5000.0
13744,3700.0
29912,2800.0
34832,7000.0
19944,9000.0
30263,3430.0
10068,3000.0
39751,3600.0
13457,3900.0
14711,2630.0
38755,4500.0
28372,3300.0
18394,3500.0
13610,5000.0
580,3500.0
30403,4300.0
20269,4500.0
10259,2700.0
29635,3600.0
16505,5600.0
1780,9000.0
268,2000.0
5858,6400.0
13889,1390.0
16869,5200.0
33512,9000.0
40021,6090.0
9678,5200.0
13463,10200.0
1013,1500.0
